,NU_INSCRICAO,NU_NOTA_MT
3506,c65b40029e4b7c845db8e38a9aedee2303926a1e,473.28073
3507,699d85b183ed6e8e493adcd4796bcfc6a70b1493,488.93875
3508,78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,483.25723
3509,62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,536.8431
3510,64596361ba2914a9656e04c7720a2956a00e51c7,461.94974
3511,cc664dbabfc9fedfc92f66cd1c9149f3df584580,420.86014
3512,ad7e78f08cf26ecea74316f3eaa7297f08eefecf,525.8038
3513,c41de1d66943f86e42cf66b3dec6cc196ac456b4,414.2947
3514,73f5617878676b211049c06a734395f316f7bce9,456.9157
3515,40ea1311a656cb310e7d7f55baad87f4ec644371,429.74863
3516,b794af00318eac2874056f5f23d8f64b2c82b9a6,501.1633
3517,f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,415.44473
3518,de496a4c80faebcaca42aaab272740763522813b,461.80957
3519,0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,565.3947
3520,44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,494.47946
3521,c8c460680f42159f63af6082150e412024dec006,454.07977
3522,c960037aaaff6addce26bd7b9bebb67d66815336,405.8355
3523,29175318e03e967d7db83010ffc193639e75fb60,484109
3524,aee562b057a663232ded7ad7dd99f532abd88f1c,506.73563
3525,b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,483.15485
3526,fddd0c34d10074967156596c5bb565730c0516a6,587.52246
3527,25649c8b169c66dfc43ff7735ec439eeb4c43cb1,415.08984
3528,72471abb641e03cc6e8f161cc33ef0b193f5fd69,469.7428
3529,f7d67db97305c69b86014efc73a6474746cebe57,508.89172
3530,0e218e7923ac1bf75819e9681926860fda5955c4,426.47537
3531,6be0f430c65f5f310cf8bcb7811e72977ab8a36b,562.4751
3532,aa8a567bfed4d996f644d2ae4a0410059ed559a8,471.39935
3533,f3758a79f6787e87690a273be8877dd2559a2189,412.87656
3534,0115b0abcaa64883c780f4395816c763b0ba1dba,507.3988
3535,c9c320120b3e986326fd27c64ebafddcb8a34ae5,546.54333
3536,83e9189ad5e6803010e4a8d7786d83d51b4d072b,591.9894
3537,1716bac5fa1b2e07c5309fd23296fb10f32a91fd,511.72482
3538,f3ae54ab8cd7bdc856ae1731fe332129e6a4126f,460.88345
3539,a53fd01604a639188125b62b59de2c93e885cdd5,471.51483
3540,687448d804c924b64fb61ba94b1846007d6ab904,741.5515
3541,ac8db41d3834313ad6c6470c89dc6fb894b09342,478.4092
3542,834d210e7c1165c0ade65e4b2ab20c2c2e9ee774,497.71198
3543,85d242dba50381621f3f44a46c8e19d4aa949196,417.1129
3544,e673f673a923826e58dbbaee41347fc6c7190f6c,459.47983
3545,745f26f46ea86ee7120e47c4e4454e9ff2014be3,509.16483
3546,0e71b17a84b0708866e71f87089c8e446ea9dde4,463.67575
3547,d8bb747e90924ca2da4811a86d612a811ca55ee8,412.70154
3548,c6276f27d568361cee956964fb7149a64d477a72,535.51544
3549,7f9b0537f2c38fb2c108b55e55618e9370a95c20,449.73315
3550,ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,557.0657
3551,d9d847916197466389658a31c9a071bf751b2231,453.4787
3552,f5cfb92ab9b6e8b882a01783c02a97c545773253,403364
3553,8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,598.96674
3554,7aed648c2c983a53e6bf18a80ff3fda2809f2828,427.6635
3555,62980b7abb1768ca53fe76039d00c32db1111dd1,656.4823
3556,9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,435.2402
3557,35582c4097fb4b06a91da19cd583772a9d86e9d7,453.9831
3558,9beb191a3446fedd038a2acc53cc73a4d7addd98,443.73184
3559,a696ba411198f3efa4ac94e1cf6969629f7e3fa9,490.76163
3560,e3dbb8a1df52dd191d1698da978426270fdab4c8,670.90314
3561,b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,493.30176
3562,69ab6ef02ad64662dcd5e81f34775331130b85ce,476.2789
3563,c120e9b0c21634a8d6b4dee4381771ca01434b0a,467.63116
3564,6e27fbdbe1c3535d01606cebf23168cbc867284a,504.58286
3565,fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,475.9995
3566,87881fe11de76bb58d4592ddc8f4036d231b14cf,459.86987
3567,a1a1b7fdf66b55751b202714f1f342c5769d3b9a,453.92566
3568,7ac5b8119b46505883764b15158768249a19bc75,530.20184
3569,d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,484.35248
3570,77b4afdddd5906c700007d523aad010af744828a,572.9045
3571,5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,461417
3572,0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,417.71945
3573,962a5b091ed826bef75a8cd6a3640462ebf18c18,459.98828
3574,0912901a9cf2c28f2f001c8b07b0b6745cfeef73,445.21094
3575,6bf4b4e3dedcef47ed3dbe68785a1795238f1f94,455.36487
3576,16c86751ae838343cf11f2b782cfd1a9351b7df9,460.6316
3577,f5e18a31e75145ed9947397f7e97f7cdd65997c9,480.24396
3578,44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,638.2383
3579,1aaacd35a610392bd3eb26cdc03b7df70e7338b6,473.10178
3580,58373722411945d7bdef5cb5ede4459a9edcba13,707.50977
3581,a4f9fdda97c0a5a9024f6397d5963b3233d525b3,494.3375
3582,e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,467.79205
3583,fbbedf651635cb20ab7d73c0df10349ec19406f4,488.88586
3584,ac0672791ab77daa1a88917319f6a81d48c039a2,485.69186
3585,18971261007a7df90081e682f530b0bb933c7b05,444.26212
3586,766e74a2b847193a0e72fd9ca7a5488467b4001f,718.6542
3587,f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,667.85944
3588,a046d5f1275b3d7c4c80de122f5783110bb139de,575053
3589,c476c28c271114351f7df88e4ada53a02a6ab7fd,446.68692
3590,2383fd53d2062cf9eb760ee159e8599d784ea3ad,527.1141
3591,6cf4378e9b737cde762f847a4133c0f0a51af8fb,439.4158
3592,afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,478.95917
3593,537e2b3126d1ac5dbbcfde55d0549dda561b575e,710.64386
3594,d5b0b6b1d308bc5598d17171b63c220429d65882,532.0905
3595,be5fcc60060c10729489eb296651f99cde7a1f78,457.78143
3596,c5cf6f06593c1830f43b8310ecb5b885e06f5583,466.26868
3597,889a6097b286730a6757ea174728eeb0a14fcc4f,572.4721
3598,bd7f9c8640412736f83101714c2d35721753de71,438.91287
3599,1545d81155aa885b2344c5b20f97852abf1d3021,477.90012
3600,f77507705f197f08acf982853b4f481d7a9a0a0b,636.61536
3601,8005937a977eaf54535cec4e86fffe0622d86027,493078
3602,d548b75b88388dba356a5e7043d802523cebf7be,439.42218
3603,5aed9b781bc9d334def639b9e22fa0edd86c4104,432.39557
3604,8d273cc5ff9520947e212b4bab15a7bf125d51ae,638.3005
3605,beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,505.0377
3606,6bb0347a27172b6da6a477b212ac453ee0b317d6,438.35068
3607,2bc61953c153051cc6c5c5f279ff493c5b50f346,489.2682
3608,5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,627599
3609,e095d83730d16bdca52edda499352823c0ae9a7d,499.01062
3610,7fb12a1d1f8106aa942787429c57962db62209f4,459.08316
3611,3e0fd99c643bac4c7354025cacbc04922c4d7af8,423.28064
3612,6bd7e53fde462120da3e1f3abc359dcd853f38a1,435.07898
3613,e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,458.72
3614,931c9b68503203e3dde2b2416193f56f3b3240b1,526.7427
3615,3d9d271b0131965c3896efeee8e144733f05a89a,455.15094
3616,886ff01a626712ff457aca87ee499fe565380a3e,494.28745
3617,a15d809e0a87059fde96b0b69718e260119b680f,482.9117
3618,fce9f32ec22885e4680e8e992ec173aaa112d41e,496.9337
3619,41cdcbe8b3d19283983318846c677a4c15af4aaa,421.76657
3620,5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,488.93875
3621,93fc86498d9aab1cc0b79b62ca83a2c303fa978d,413.31522
3622,0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,443.84946
3623,9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,413.35184
3624,10577e52644495a112d6926d3d88de72bca9e14b,478.5626
3625,c809774e530a33dfb2e8131fb2859acb1d60fc16,611.7176
3626,a676a714e149fa988d1ad76ad969a949c99b3daf,466.07468
3627,17852911ec609b95147c2b36507cf41c374feee7,520.31635
3628,ac30e056ebf05c2d64f1827a7df1621f05ae2f49,439.43027
3629,2818b1f99095fab6d1019efc123108c69504dfbb,494.2819
3630,4019a9d240e065bbda6b1694ad02f785942bdce4,487.88852
3631,3c7d52ad907c55f7334346a768b44288ebb5b72e,454.8156
3632,2e43766fc1f5e74d18b86058d03ff824de66b9fa,457.38745
3633,8bd427155d8fbac266279acd0e1cfbd04198f2c3,459.85254
3634,ca7b735d284c323a2a5a8e07da8e6adf767b8e23,440.2418
3635,dee4340768896265cc860b2143a197f1e83857dc,490.49805
3636,4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,597.62427
3637,0013741ec1dc7e4c3b5baf73f61a47d7585292d9,526.0698
3638,0c90c6df5e73a9831acf3a833a1589b9059a0c81,451.2344
3639,03faf309404717170977dd61b95ff1814c40088c,461.31644
3640,cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,439.25098
3641,2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,525.97986
3642,ceb125e2a8f67106d58e63f317c812b764d3f725,506.6091
3643,4b7579ff6554b6b366d2397000350dbc9fdcbafa,510.86987
3644,7afc4443fdab80c585b84ae370e3592f73f04171,489.3607
3645,084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,432.26843
3646,e953271d07ef14f77f07eb72a93de203efa33b06,470.81924
3647,9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,461.0202
3648,2c3e89ffb7d52702eb2d96bd704b80dc058ff897,571.57983
3649,64383cd3683b92e1053102f3137581ee19687dbb,497.05585
3650,4abd3801858b276db1a70ee7e94c1d899b79e380,725.70276
3651,e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,488846
3652,c59cbd8309df8defa64508ebcbeefbcab5b24b50,425.13635
3653,c9041f3b039b43b8eee4400b24308cb2f1c20a6e,483.07858
3654,6dd26d0500fac7c3b12384dc9790d56647196ade,459.06323
3655,672eac5a995e11b1dc871b27aaa5933935c462cf,482.34134
3656,8a0bb9b0b52da6ba570837fe31c22d8f47df197c,464.98285
3657,f99ef219338343ac35a138627ab44549fcc9247d,602.2562
3658,4326e63cd732212597e47d63c7d3e4ce315075a7,495.47003
3659,367a987b5a240cb3cd1ba4302f32f1e9adf75129,426.5435
3660,71b69bc0230f1d10277c460ca6226d6886d0799a,565.4554
3661,fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,664.70184
3662,6c389474e6fc47a559acd374747311424e4b2243,515868
3663,85ddb58c793932dc0b1244a67d490cfb45c64aa6,462.71637
3664,0683bd41ef13129ea73344ea989e0c2e93910ef2,534.5214
3665,bdda2058e08eea69e4c188395e34efa77d626279,439.14236
3666,fe19531e526713a5f8d49cbeff226a1b18ad4daf,496.06375
3667,e24c79803fab5038ccbe849262f642dcbca4a735,451.2627
3668,4078b001cf7b49e098e4812929823b5d2b1ccb52,491.88367
3669,809a406544f9c7b0ec78cbf04043abdd3bfd5faa,527.35706
3670,10afdafe674bed7060aa03e4d3643ffd6bb1cc22,452.85446
3671,10ce02a9154cccd22497208b8e0195af192540a7,470.10193
3672,c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,453.5075
3673,e51cb39545f074025dea07bba60fbb2ce3bbc8c1,510.57968
3674,368c201123a334ce74cb5b5736cecdc4dcd7f43b,457.27505
3675,396836342ad0668d13dbd20779f3faf065223e9b,472.58896
3676,951544af1d2cc99f72def1e5050a514a7d869da7,445.1742
3677,4dce465136c73b5cc104045314bc8c40ee0a7bcc,449.48953
3678,47c56b81cb75952158cc58ac1dba1c6adec1e441,480.28265
3679,e749ce60d99c6e78272a2bbf6e064087b44441f0,453.86203
3680,19df9feceee051f2b3466617bd4969688049c530,420.99808
3681,112515d41ca96e2dca583ac6f049404d651f7ed6,486.3447
3682,5128a1a7c4743109ace5dcfd42879ee999290536,450.99207
3683,396393b00220c19d1da779dd40277ab033825c5b,487.56497
3684,aa3c70232b75e6699d4fddad8278b785019de599,507.77676
3685,23fe757306c647c997ddd80b681ee7cdd693ed0a,477.5622
3686,8338d85c01042aa8d043b4f004e1051b7dab9385,417.59833
3687,1ae3591562a76ac63d7f8edf9113a2eaad373539,497.59067
3688,4fd659b8ab4ac00f9233609c32a6f735b909493e,463.16895
3689,97c20f6f8377abce03e1a8e94f3e9428a7692d5a,749.60474
3690,71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,472.33456
3691,eb72e93988532c686581729e39b8b969e8fe11f9,505.78574
3692,f8b9cf59ba045595c2635ca232e74e417468054f,464.3094
3693,e2867649339be49075bcc34446b27b84685df132,582.92303
3694,a684d0f8cbd3951c1aa7f0eb17207255da6a5342,422.29083
3695,4b83e292acd8b9b0ff3f73d2d76786c668346b02,606.19507
3696,f220f1ad2b33afcbe62e6d7110acbf8f33611643,436.2494
3697,d56f89ba5ab1ac6aa1f378352545c14bab6b643c,453.07108
3698,8e397c184b99d98a6321ece206c14e060259f972,472.70776
3699,007d54236b259073657f2ec22ec77f01f53cc845,417.5285
3700,b821047b68fddf477c463a21d71311fe8dfeb73a,634.58673
3701,fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,432.48492
3702,026b462e5963b287ce2dc90e178427b18315ecc1,453.17697
3703,0d66828e27aca8b62da5a21d35836e0ad7299858,499.67572
3704,7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,432.13153
3705,5446cabae69b4a3f17a93e915b20c902629f6bfb,478.5626
3706,0031a184b641879da21aa6b20afe7fe981cbd0b9,445.4353
3707,3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,788.1056
3708,f764e7fc1a9e524379fb803916a4febbe7eb24f5,472.67255
3709,f0527e3f10cbf275c69eda7ebf7e521f74723644,499.91464
3710,dbb9805d453e8be32d844ff35ab54818f1862c4a,438.1855
3711,c063002d93b60b03895b07efdfb49981c0aa74cf,528.31195
3712,79a82427efed350356cfde73470641b0143931af,538.94354
3713,998dd43e87b4e1a075aa5af92a3dd5aa644b6710,430.57748
3714,b6896311e1e6509aa201bb98af9d59a9f92ae26d,549.0647
3715,cdbc37753e75ff9e9084f74b9ea32790dc3021c8,589.35986
3716,1ff27016f59accc6db15f32efc63c1e359c2e640,492.62582
3717,9ea22356a56bcfc22a8a8a7b560904e51261c3ac,457.31104
3718,70f54399076674b5788c25a4f91590eef521c586,498.18018
3719,c9c74863e650894c407ecff2e859d545add51127,447.02588
3720,5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,498.58197
3721,adb2c4c81f38b46232c14ba76031de8e4d932bfd,446.9556
3722,ee5f9994df3331cf0df76303584bab4070a28d0d,536.01953
3723,f1188bd78bb2caf3b243095a7efa21a90b455323,576.38666
3724,469a2496f12cda71984b4783186e4a81ddc66d05,451.06128
3725,53aff6504cf05345877577b392df1e6d3495f96c,464.63077
3726,c93e7b3dbc68c73e8b971c76348d35b6ab96f832,547.16113
3727,e3d52ab59888e30406daccc15eaa5b2c093768c4,472.01193
3728,16e35b093d462f16bca8f46ef05907d7674171b5,442.19263
3729,39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,458.40298
3730,61d98e628e77be0d8884ce8f3108afc6ae7c5c03,532.8539
3731,603cdac3e2637a1775d0835a35b1824a66d6f159,505.8729
3732,729dbf9ac607943285cf9cabf80503f9e1112cb0,758.62787
3733,6553371b304d9effccd011d3ed11f852354b335c,494.09457
3734,dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,457727
3735,6b11913937224ba8eac6c17003a30e9d6939b6a3,459.60162
3736,11cca4c8990d674ff1a5e26fe0040669e61a0233,434.6688
3737,7cc229b6a8bfb19b7018bb362188dd9bf985cddb,427.74933
3738,569fff7fa6d66e6a99c21bd650356b830ee82ff9,535.3849
3739,d974c6fd7a7c8a43b2aded4a925119b6d56468a8,559.36334
3740,96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,605.17883
3741,80c9bf87c8851d126db4fac626b5d65e55bc2c11,458.6785
3742,01f7730894bdc452e3477d93e3c54ff415b61111,426.21445
3743,5ec28648c95c2da89e5d8edceef07e9f93cda87a,456.85815
3744,c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,465.17484
3745,c72b158cced5274845a6dd714599314634bb6c48,429.12582
3746,c48bba8ca267525981be488ff4e86cf050164a39,425.36557
3747,f34a161eeb0416fc4b417e93ce97909636c524a9,758.3539
3748,c1879190680836a87f332da038342397e16c5ccf,480.4854
3749,6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,517.29724
3750,92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,460.91714
3751,54b2fd8f0178fb68be897d3c078edee23671f16a,514.8274
3752,9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,677.0139
3753,f64ef391c8560402e96a9cc926483c72aebb3e8e,452.17456
3754,9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,441.58392
3755,8833c7ba011d13481b959f08f6c7cf30a1556c6d,459.4519
3756,6b326331104abe00432c6f1f57bc55f4224688b8,467.62265
3757,f3ef288fa31afac3b0ca3aa433d13e272fe00266,473.35034
3758,dd2d48e442be679f4ea26a306395cd883b62adf9,503.29153
3759,8b1d9baf2ce110da189bdc97492dbfe0695c86aa,470.81277
3760,c58609f09096eb6b8798597ee6e37c8c1ac0e23b,482.2115
3761,5fdef6f4ca221d65de7129dea44cf3496f5cdd64,468.47626
3762,2689bd93b7eeaf6477323172ff564376bbb01a61,439.4352
3763,4627ec480f21bb94067f34cc9fbb40e25f65b478,510.0621
3764,02099cf2215f0382aacf7329e93018c8ff49241e,455.36487
3765,05cf942d421a1328096dd41aa129871a0f151617,465.42847
3766,75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,481.63208
3767,cdb9efbf46b74930f814ed3315298d246112432a,608.7343
3768,d223498de0171aa5a893a630d50d64cdd6c3903b,497.8717
3769,c8a54292e1a0f01824920b5ecef0ed73117c82af,447.40793
3770,e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,446.77136
3771,94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,577.0987
3772,b083c91a03a467c488143daae73bc1ca6c67eaed,426.2291
3773,e045a78dd6d3a80cdb933c2c633235f9400d935e,460.82904
3774,9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,463.25253
3775,06dcdcbccf054a131e22e893c4ef13c5c55e95c6,534.6402
3776,6d92d2501c29777b1ee946549b4c68855dcaf846,485.74414
3777,7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,605.5574
3778,477647b25c833f63e00c3018c6e35b6f92ba3e21,460.0247
3779,1990bceee04b458c7506e12bfc94340568e90652,452.7909
3780,40f78aa7da9ceea65c094319f607534e9b30365e,524259
3781,629098a8b4808aaf21d231d76749534f767af76f,504.7878
3782,cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,452.7909
3783,1d24aa3d5981652501dfaed0536c6a7268269e42,500.94916
3784,e172fa5f93736178e35f574e8c2ac09d5191ef51,416.60947
3785,ad12d43e69656e89951352925b1783b8f52e461a,503.74515
3786,baef769fe1e7fa60a51d42aecf92b955d4b897ea,464.74677
3787,d0dde3b886beb447747030ffc5e4df503c77ea06,458.8256
3788,5e72d4a95f175b0f3b54cc41d54beb6574bae90f,439.0651
3789,8e19e5d730aa06ec06279e0b711954526ac5fdf0,499.87262
3790,930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,485.62512
3791,5132afe537cc020677fc257025ac2197ec8f4f76,430.25427
3792,4800ed1c53611d0b9722bb55f2b5eb411d9810f2,497.5883
3793,d241980523994e8163acc9fa7535cb8a2f4581c2,472.51083
3794,dcca0013abf090da1a0fc8a5fdc0039fd556d540,471.1403
3795,5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,463.30963
3796,d53d367385fdeebd4755f504ce0b52c08212e2cf,578.9231
3797,43345fa824e2d2e14c9e55ef4203fa7281384d08,468.04138
3798,a1389e38917a93d168c5bf2a6b06f50e61c01bf0,454.07977
3799,91715815e6d1a2fd369379aa2451e4d535f000ad,789.7423
3800,fedec1c68a8209fbd9d61deb68b5758092e988b6,502.60486
3801,595b7e5edb003a28180a8b0d017b3cb0133ea763,464.7723
3802,8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,508.85626
3803,46a697f4c8e3f21cde73ea82e859032ba778c4a7,587.0825
3804,9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,500.66187
3805,b04f5a32926fa64f940dfc5b37827973e1ffdab7,432.49393
3806,148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,473.30136
3807,4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,441.81754
3808,b02a44458d192e2b88fc6a22f10b76564289b3bb,573.5722
3809,6ba95b286f8b8489fbffdfa008d07e86828c6377,473.25006
3810,67c21afc206a6cbbcecac9f53aeef2deba622be2,480.96637
3811,2026ef69839e751b2b78f3423b71adda30c8ff12,452.7909
3812,0672bbae643d4a999853d5fd1f3a4341848b8525,425.28156
3813,dbc2ffa058d03823310bd5a22ffcaaa9e164f059,499.58582
3814,a7a7212789ecf4702334e9d7afda0bf50dcc62c7,457.46838
3815,9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,556.6002
3816,c0c1b0a9bb9f86fe701ea75200255f2841612546,533.2987
3817,da114f441ce38da76c5732b49dd97452900c12db,477.0488
3818,95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,483.61057
3819,c66ecaee41d08c2aed17688c67f41ad749dd7e08,587.84656
3820,4afb560ec531a92cbfaeeea2760d3906a237e2a4,529.5551
3821,528dd53aac2e98ae6514637dde7bda883636187f,456.50833
3822,b337af487f7962a13cd01ff46a8ad018c36aae13,580.31055
3823,838819e380664b54ce26c5a374fa00d5a09f1f66,465.79596
3824,1254edf4a16f9986b6035a98f4739a46bd445cec,495.30798
3825,659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,462.02084
3826,a455b39a38c7eab16ffe1afc96e50ceee285e4ab,478.5626
3827,8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,475.34253
3828,ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,450888
3829,0b2bb0d770a048460635524280814fa93d61e2d9,496.21014
3830,3d37ebd4442995d8706e2b61a82e24be7810ba60,524.76013
3831,71ebd4766a377b3136bf240effab3c4a21c1d160,465.18225
3832,0b81e78c9196c26554e1dbfb2886d0b1caaee57f,452.5921
3833,70a452eb2468fab6734007b7fbca04d798a577d4,746.6672
3834,3aed699de60252c5890ae5aa8e9ee0e04762d950,438.57352
3835,b4d92ef68697a52731950962efeef7732c598a29,469.6083
3836,a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,437.88824
3837,b0e6d9a800c6161f19982d3a2ca923369d426c3a,484.7119
3838,0ba051d8db0608d22aa3afd1141b99096a3f1f01,483.60132
3839,010f40757d0121c336eee26020c320b7cd22c8bd,465.5965
3840,58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,490.0631
3841,bb012421e88a0ee1ba5eae1844981ead4ad0de14,739.12714
3842,d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,540.1035
3843,84e64a158420dd8ed7712f200ece7060dd8928b9,487.4668
3844,4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,456.36438
3845,5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,450.18234
3846,a1aae127c63308b4a6355ccb16f99918cd513fac,476.5734
3847,75b3ea3112b7c010512672e211971e1bc28e1c02,434.3928
3848,5516df900f8b8146759765865b547d4101610fd6,440.28137
3849,2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,462.9623
3850,39afaf1c7ac2609fb67d2a82420917b00cf6d8af,460.85065
3851,5951cc578661069e16579472bc48423cd559131c,467.43088
3852,2c4216eeeab41b8b2359c0093d08fec4c095c0e3,413.5169
3853,226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,514.9688
3854,afadd9349d5960c36946b1d3f50dc70b8a72d385,503.83353
3855,d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,493.38028
3856,af43655ead65ac652b42e062b617f290ea60f1ba,468.69385
3857,4eb012933907d41c6a44cd988caef09980ac4115,466.4174
3858,b0fe66a054153433ea939280a03b6078ecf5627b,478.53506
3859,cbb7cffc69dd02f933ea1ddaad430d855c41b92d,495.4994
3860,d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,486.81534
3861,6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,492.62622
3862,d70866063e21b298063e910dffdb5069075912cd,446.93066
3863,7e859ae82a9d17b86d86d99eda6e5d686c038674,474.0163
3864,35d961b647670f9d1de666a3d453a61ab2a92a0e,492.62622
3865,91af1ad89f229ba526ec92b2723983e53ba52476,503.68237
3866,4b087a8143279d52ae9e2d5e032c6b63489c2fca,603.8304
3867,92604e7c9df4b24677b55884f8331b86e058994b,549.62396
3868,db41f8e8f96de2f4bbba079fc9fcab78811a3589,455.7784
3869,528153c48ecb0f3be045b1089d4561e420d23789,763.0084
3870,9f2d35c5913124f6067afb7ac08dd2016183ab38,457.38745
3871,129a144075139d67277018fe820d4fc707e21a35,505.31223
3872,1dcf3e435f6781415282f87c5aa126be69fc8370,528.6468
3873,9153b7dde7dd2c4add79996a8844ae02449a1184,617.37524
3874,f011c4b90ed283985dfb7970cf469c169981545b,494.78238
3875,33d8209854d53a7b0fb06149502967eb02bbd30f,494234
3876,80ae8a9263ab2dbb2b8594814807e70a6c300ec2,527.4317
3877,2dc8d7a62f3cf7e88d740a13378b5f03592da235,483.16217
3878,1a87c5992c2b13ab6e4e1b4575aa11332aa75bcb,488.93875
3879,ce11a825c9d7995c37f8904cd25933a0ee3cefd3,488.20544
3880,83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,466.20645
3881,96c1719829492a177943eb30b1d36a03632f2486,438.76636
3882,2abaa7d3759d277dd920da6e8099939c1f794be0,702.2062
3883,d85e8440d362a210b00897420c938f305e036fa3,454.48303
3884,28b79219833b86a583f6f39b6c18ef47e60a4938,460.2457
3885,caa68a3360ee208ecbf043899bcc1c602fdf8b67,454.22275
3886,3b06577c39e0ec708ed8693432e578229f518745,503.17896
3887,5c9d188e145b935bde1da2a0de0b35321c7bb272,428.03766
3888,39de7b7dc1c52dd45dbe223a0a59658a5431363a,453.0238
3889,59f8b4acda81257c989eee99e03b4dcd5c7db08a,487.04242
3890,bf05715519b1e948cc6b5b56672733b370cb11c4,510.0722
3891,1457ec567207779b174266301845e0f6b9ce0ef0,455.03253
3892,96462e71ac074c22a557d37d04dc91de17bc3db4,479.6108
3893,964348513599cff01cda30441227c8fb7aaa3918,441.05457
3894,0354ab5c76efd93f7718e64f89e1af479ca6e37b,489.35336
3895,60562c040b6735756c31d3d53801bf0c968f036d,418.00906
3896,d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,421.64264
3897,76a579eef67261654c12a3b7057b364682b91d01,458.21616
3898,b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,483.19135
3899,d4844eba839f4a067125a4160e7d3b28415432a4,454.88306
3900,a43b01b95c09f7b1887f668e50fea5986efe7122,500.33667
3901,069f17d0415059234c20576b1b760bd3aa552f88,461.23737
3902,b1d9b94df65e67a5d52c55a0708839264d2488d5,483.09976
